x	y	z	L	slope
373697.086729	7647075.277411	376.418022	4749.253610	18.559763
373707.086729	7647075.277411	374.086912	4759.253610	18.559763
373717.086729	7647075.277411	371.812733	4769.253610	18.559763
373727.086729	7647075.277411	369.538555	4779.253610	18.559763
373737.086729	7647075.277411	367.264376	4789.253610	18.559763
373747.086729	7647075.277411	364.990197	4799.253610	18.559763
373757.086729	7647075.277411	362.716018	4809.253610	18.559763
373767.086729	7647075.277411	360.441839	4819.253610	18.559763
373777.086729	7647075.277411	358.167660	4829.253610	18.559763
373787.086729	7647075.277411	355.893481	4839.253610	18.559763
373797.086729	7647075.277411	353.699831	4849.253610	18.559763
373807.086729	7647075.277411	351.537957	4859.253610	18.559763
373817.086729	7647075.277411	349.376083	4869.253610	18.559763
373827.086729	7647075.277411	347.214210	4879.253610	18.559763
373837.086729	7647075.277411	345.052336	4889.253610	18.559763
373847.086729	7647075.277411	342.890462	4899.253610	18.559763
373857.086729	7647075.277411	340.728589	4909.253610	18.559763
373867.086729	7647075.277411	338.566715	4919.253610	18.559763
373877.086729	7647075.277411	336.404841	4929.253610	18.559763
373887.086729	7647075.277411	334.311423	4939.253610	18.559763
373897.086729	7647075.277411	332.233778	4949.253610	18.559763
373907.086729	7647075.277411	330.156134	4959.253610	18.559763
373917.086729	7647075.277411	328.078489	4969.253610	18.559763
373927.086729	7647075.277411	326.000844	4979.253610	18.559763
373937.086729	7647075.277411	323.923199	4989.253610	18.559763
373947.086729	7647075.277411	321.845554	4999.253610	18.559763
373957.086729	7647075.277411	319.767909	5009.253610	18.559763
373967.086729	7647075.277411	317.690264	5019.253610	18.559763
373977.036882	7647074.327067	315.652360	5029.249044	18.559763
373986.982011	7647073.280920	313.618462	5039.249044	18.559763
373996.927139	7647072.234773	311.584564	5049.249044	18.559763
374006.872267	7647071.188626	309.550666	5059.249044	18.559763
374016.817396	7647070.142480	307.516768	5069.249044	18.559763
374026.762524	7647069.096333	305.482870	5079.249044	18.559763
374036.707652	7647068.050186	303.448972	5089.249044	18.559763
374046.652780	7647067.004039	301.415074	5099.249044	18.559763
374056.597909	7647065.957892	299.381176	5109.249044	18.559763
374066.537095	7647064.856789	297.309142	5119.249037	18.559763
374076.476002	7647063.753095	295.235311	5129.249037	18.559763
374086.414908	7647062.649401	293.161480	5139.249037	18.559763
374096.353814	7647061.545707	291.087649	5149.249037	18.559763
374106.292721	7647060.442014	289.013818	5159.249037	18.559763
374116.231627	7647059.338320	286.939988	5169.249037	18.559763
374126.170534	7647058.234626	284.866157	5179.249037	18.559763
374136.141830	7647057.512378	282.883893	5189.246457	18.559763
374146.124514	7647056.924147	280.933878	5199.246456	18.559763
374156.102309	7647056.258112	278.986438	5209.246456	18.559763
374166.080105	7647055.592096	277.044506	5219.246456	18.559763
374176.057939	7647054.926643	275.264682	5229.246456	18.559763
374186.035773	7647054.261191	273.484859	5239.246456	18.559763
374196.013607	7647053.595738	271.705035	5249.246456	18.559763
374205.991441	7647052.930285	269.925211	5259.246456	18.559763
374215.969276	7647052.264832	268.145387	5269.246456	18.559763
374225.947110	7647051.599379	266.365563	5279.246456	18.559763
374235.923957	7647050.920774	264.601719	5289.246355	18.559763
374245.889375	7647050.089844	263.022949	5299.246355	18.559763
374255.854793	7647049.258914	261.444178	5309.246355	18.559763
374265.820211	7647048.427984	259.865408	5319.246355	18.559763
374275.785629	7647047.597055	258.286637	5329.246355	18.559763
374285.751047	7647046.766125	256.707866	5339.246355	18.559763
374295.719295	7647046.003214	255.155630	5349.243755	18.559763
374305.719295	7647046.003325	253.901045	5359.243755	18.559763
374315.719295	7647046.003436	252.646459	5369.243755	18.559763
374325.719295	7647046.003541	251.391874	5379.243755	18.559763
374335.719295	7647046.003608	250.137287	5389.243755	18.559763
374345.719295	7647046.003676	248.882700	5399.243755	18.559763
374355.675217	7647045.558502	247.508519	5409.209624	18.559763
374365.481088	7647043.597666	245.727228	5419.209624	18.559763
374375.286960	7647041.636831	243.945937	5429.209624	18.559763
374385.092832	7647039.675996	242.164646	5439.209624	18.559763
374394.898704	7647037.715161	240.383355	5449.209624	18.559763
374404.704576	7647035.754325	238.602064	5459.209624	18.559763
374414.513462	7647033.809045	236.796430	5469.209542	18.559763
374424.342198	7647031.966236	234.830431	5479.209542	18.559763
374434.170934	7647030.123427	232.864432	5489.209542	18.559763
374443.999670	7647028.280618	230.898433	5499.209542	18.559763
374453.828404	7647026.437796	228.938796	5509.209542	18.559763
374463.657071	7647024.594619	227.155353	5519.209542	18.559763
374473.485738	7647022.751442	225.371910	5529.209542	18.559763
374483.314406	7647020.908266	223.588467	5539.209542	18.559763
374493.143073	7647019.065089	221.805024	5549.209542	18.559763
374502.970085	7647017.213373	220.018779	5559.209493	18.559763
374512.775863	7647015.252064	218.196576	5569.209493	18.559763
374522.581640	7647013.290755	216.374373	5579.209493	18.559763
374532.387417	7647011.329446	214.552169	5589.209493	18.559763
374542.193194	7647009.368137	212.729966	5599.209493	18.559763
374551.998972	7647007.406828	210.907763	5609.209493	18.559763
374561.804749	7647005.445519	209.085560	5619.209493	18.559763
374571.610526	7647003.484209	207.263356	5629.209493	18.559763
374581.285102	7647000.981757	205.457588	5639.202475	18.559763
374590.900304	7646998.234415	203.659257	5649.202475	18.559763
374600.458405	7646995.295672	201.839295	5659.202150	18.559763
374609.742969	7646991.581259	200.001776	5669.202150	18.559763
374619.027533	7646987.866845	198.164257	5679.202150	18.559763
374628.053574	7646983.596504	196.240910	5689.187401	18.559763
374636.876884	7646978.890210	194.250257	5699.187401	18.559763
374645.700194	7646974.183915	192.259605	5709.187401	18.559763
374654.523503	7646969.477621	190.268952	5719.187401	18.559763
374663.346813	7646964.771327	188.278300	5729.187401	18.559763
374672.170123	7646960.065033	186.287647	5739.187401	18.559763
374681.009893	7646955.391554	184.278704	5749.186547	18.559763
374690.058054	7646951.133529	182.038199	5759.186547	18.559763
374699.106215	7646946.875503	179.797694	5769.186547	18.559763
374708.154376	7646942.617478	177.557189	5779.186547	18.559763
374717.202538	7646938.359453	175.316684	5789.186547	18.559763
374726.410660	7646934.469300	173.280012	5799.182688	18.559763
374735.695506	7646930.755590	171.341105	5809.182688	18.559763
374744.980352	7646927.041880	169.402198	5819.182688	18.559763
374754.265198	7646923.328171	167.463291	5829.182688	18.559763
374763.550043	7646919.614461	165.524384	5839.182688	18.559763
374772.909853	7646916.105415	163.570360	5849.178659	18.559763
374782.396784	7646912.943432	161.590699	5859.178659	18.559763
374791.883715	7646909.781448	159.611039	5869.178659	18.559763
374801.370646	7646906.619465	157.631379	5879.178659	18.559763
374810.857577	7646903.457482	155.651719	5889.178659	18.559763
374820.344508	7646900.295498	153.672059	5899.178659	18.559763
374829.825085	7646897.117128	151.686892	5909.177827	18.559763
374838.963389	7646893.056170	149.405151	5919.177827	18.559763
374848.101694	7646888.995211	147.123409	5929.177827	18.559763
374857.155462	7646884.750054	144.829396	5939.177430	18.559763
374864.814717	7646878.400433	143.173860	5949.126394	18.559763
374872.246914	7646871.709959	141.623904	5959.126394	18.559763
374879.679111	7646865.019484	140.073949	5969.126394	18.559763
374887.111308	7646858.329009	138.523993	5979.126394	18.559763
374894.543504	7646851.638535	136.974038	5989.126394	18.559763
374901.975701	7646844.948060	135.424082	5999.126394	18.559763
374909.407898	7646838.257585	133.874127	6009.126394	18.559763
374916.840095	7646831.567110	132.324172	6019.126394	18.559763
374924.272292	7646824.876636	130.774216	6029.126394	18.559763
374931.704488	7646818.186161	129.224261	6039.126394	18.559763
374939.136685	7646811.495686	127.674305	6049.126394	18.559763
374947.812282	7646807.980373	126.198215	6058.487132	18.559763
374956.756886	7646803.508900	124.817035	6068.487132	18.559763
374965.701489	7646799.037427	123.435856	6078.487132	18.559763
374974.646093	7646794.565955	122.054676	6088.487132	18.559763
374983.590696	7646790.094482	120.673497	6098.487132	18.559763
374992.535300	7646785.623009	119.292317	6108.487132	18.559763
375001.479903	7646781.151536	117.911138	6118.487132	18.559763
375010.424507	7646776.680064	116.529958	6128.487132	18.559763
375019.369110	7646772.208591	115.148779	6138.487132	18.559763
375028.313714	7646767.737118	113.767599	6148.487132	18.559763
375037.219979	7646763.197279	112.411864	6158.483717	18.559763
375045.700096	7646757.897504	111.338956	6168.483717	18.559763
375054.180213	7646752.597729	110.266048	6178.483717	18.559763
375062.660330	7646747.297954	109.193140	6188.483717	18.559763
375071.140456	7646741.998192	108.221095	6198.483717	18.559763
375079.620582	7646736.698432	107.266706	6208.483717	18.559763
375088.100709	7646731.398673	106.312317	6218.483717	18.559763
375096.580835	7646726.098913	105.357928	6228.483717	18.559763
375105.060962	7646720.799153	104.403539	6238.483717	18.559763
375114.522695	7646718.262264	103.482457	6248.279644	18.559763
375124.445693	7646717.023673	102.577025	6258.279644	18.559763
375134.316643	7646715.427500	101.725032	6268.278815	18.559763
375144.180988	7646713.785946	100.879821	6278.278815	18.559763
375154.045333	7646712.144393	100.034610	6288.278815	18.559763
375163.909678	7646710.502840	99.189398	6298.278815	18.559763
375173.774023	7646708.861287	98.344187	6308.278815	18.559763
375183.638368	7646707.219733	97.498976	6318.278815	18.559763
375193.502713	7646705.578180	96.653765	6328.278815	18.559763
375203.282193	7646703.559765	95.835636	6338.264416	18.559763
375212.898016	7646700.814597	95.069735	6348.264416	18.559763
375222.697328	7646698.856992	94.294861	6358.257350	18.559763
375232.536279	7646697.069526	93.518047	6368.257350	18.559763
375241.273801	7646692.967998	92.648525	6377.909647	18.559763
375248.865430	7646686.458990	91.682549	6387.909647	18.559763
375256.457058	7646679.949983	90.716574	6397.909647	18.559763
375264.048687	7646673.440975	89.750599	6407.909647	18.559763
375271.640315	7646666.931968	88.784624	6417.909647	18.559763
375279.231943	7646660.422960	87.818649	6427.909647	18.559763
375286.823572	7646653.913953	86.852674	6437.909647	18.559763
375294.415200	7646647.404945	85.886699	6447.909647	18.559763
375302.006828	7646640.895938	84.920724	6457.909647	18.559763
375309.954019	7646634.836047	83.892709	6467.903651	18.559763
375318.489821	7646629.832950	82.867104	6477.797634	18.559763
375328.353727	7646628.188758	82.001906	6487.797634	18.559763
375338.217633	7646626.544567	81.136708	6497.797634	18.559763
375348.081538	7646624.900376	80.271510	6507.797634	18.559763
375357.945444	7646623.256185	79.406312	6517.797634	18.559763
375367.809350	7646621.611993	78.541115	6527.797634	18.559763
375377.673255	7646619.967802	77.675917	6537.797634	18.559763
375387.537161	7646618.323611	76.810719	6547.797634	18.559763
375397.429166	7646616.872166	75.996021	6557.795556	18.559763
375407.351938	7646615.631761	75.236616	6567.795556	18.559763
375417.274709	7646614.391357	74.477212	6577.795556	18.559763
375427.197481	7646613.150953	73.717807	6587.795556	18.559763
375437.120253	7646611.910548	72.958403	6597.795556	18.559763
375447.043024	7646610.670144	72.198998	6607.795556	18.559763
375456.965796	7646609.429739	71.439593	6617.795556	18.559763
375466.888545	7646608.189155	70.588289	6627.795556	18.559763
375476.811281	7646606.948466	69.682857	6637.795556	18.559763
375486.742109	7646605.776301	68.777467	6647.795322	18.559763
375496.680909	7646604.671649	67.872119	6657.795322	18.559763
375506.619709	7646603.566997	66.966771	6667.795322	18.559763
375516.608550	7646603.365944	65.988371	6677.786186	18.559763
375526.608550	7646603.366387	64.993681	6687.786186	18.559763
375536.608550	7646603.366829	63.998991	6697.786186	18.559763
375546.608550	7646603.367272	63.004301	6707.786186	18.559763
375556.608550	7646603.367714	62.009612	6717.786186	18.559763
375566.608550	7646603.368157	61.014922	6727.786186	18.559763
375576.608550	7646603.368526	59.833035	6737.786186	18.559763
375586.608550	7646603.368842	58.517239	6747.786186	18.559763
375596.608550	7646603.369158	57.201442	6757.786186	18.559763
375606.608550	7646603.369474	55.885645	6767.786186	18.559763
375616.608550	7646603.369790	54.569849	6777.786186	18.559763
375626.608550	7646603.370106	53.254052	6787.786186	18.559763
375636.494048	7646602.485226	51.691153	6797.711209	18.559763
375646.164835	7646599.940453	49.664894	6807.711209	18.559763
375655.835623	7646597.395680	47.638635	6817.711209	18.559763
375665.247785	7646594.085997	45.718692	6827.688323	18.559763
375674.478581	7646590.239909	43.873304	6837.688323	18.559763
375683.709378	7646586.393821	42.027916	6847.688323	18.559763
375692.940174	7646582.547732	40.182528	6857.688323	18.559763
375702.170971	7646578.701644	38.337140	6867.688323	18.559763
375711.401767	7646574.855555	36.491752	6877.688323	18.559763
375720.632632	7646571.009631	34.796344	6887.688323	18.559763
375729.863637	7646567.164043	33.410259	6897.688323	18.559763
375739.094643	7646563.318456	32.024174	6907.688323	18.559763
375748.325648	7646559.472869	30.638089	6917.688323	18.559763
375757.999626	7646556.964690	29.115141	6927.682161	18.559763
